INPUT:image	OUTPUT:result	CONFIDENCE:result	
/car-numbers-1/train_unlabelled/4238.png	no	98.81%	
/car-numbers-1/train_unlabelled/4338.png	no	98.80%	
/car-numbers-1/train_unlabelled/1629.png	no	98.81%	
/car-numbers-1/train_unlabelled/5398.png	no	98.83%	
/car-numbers-1/train_unlabelled/1102.png	no	99.99%	
/car-numbers-1/train_unlabelled/4997.png	yes	100.00%	
/car-numbers-1/train_unlabelled/983.png	no	98.82%	
/car-numbers-1/train_unlabelled/4233.png	no	98.80%	
/car-numbers-1/train_unlabelled/3488.png	no	98.83%	
/car-numbers-1/train_unlabelled/835.png	no	98.83%	
/car-numbers-1/train_unlabelled/3683.png	no	98.83%	
/car-numbers-1/train_unlabelled/5223.png	no	99.99%	
/car-numbers-1/train_unlabelled/2601.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5470.png	no	98.76%	
/car-numbers-1/train_unlabelled/3364.png	no	98.81%	
/car-numbers-1/train_unlabelled/1880.png	no	98.82%	
/car-numbers-1/train_unlabelled/5108.png	no	98.77%	
/car-numbers-1/train_unlabelled/2924.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4380.png	no	99.42%	
/car-numbers-1/train_unlabelled/1852.png	no	98.82%	
/car-numbers-1/train_unlabelled/4743.png	no	98.81%	
/car-numbers-1/train_unlabelled/3263.png	no	98.81%	
/car-numbers-1/train_unlabelled/5494.png	no	99.99%	
/car-numbers-1/train_unlabelled/4252.png	no	98.83%	
/car-numbers-1/train_unlabelled/3291.png	no	99.13%	
/car-numbers-1/train_unlabelled/2943.png	no	98.83%	
/car-numbers-1/train_unlabelled/3415.png	no	99.99%	
/car-numbers-1/train_unlabelled/1509.png	no	99.99%	
/car-numbers-1/train_unlabelled/2701.png	no	98.82%	
/car-numbers-1/train_unlabelled/1942.png	no	98.83%	
/car-numbers-1/train_unlabelled/5890.png	no	99.14%	
/car-numbers-1/train_unlabelled/2691.png	no	98.83%	
/car-numbers-1/train_unlabelled/1243.png	no	98.83%	
/car-numbers-1/train_unlabelled/3162.png	no	99.99%	
/car-numbers-1/train_unlabelled/5546.png	no	98.82%	
/car-numbers-1/train_unlabelled/3275.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3455.png	no	99.99%	
/car-numbers-1/train_unlabelled/894.png	no	98.83%	
/car-numbers-1/train_unlabelled/1616.png	no	99.42%	
/car-numbers-1/train_unlabelled/5362.png	no	99.42%	
/car-numbers-1/train_unlabelled/3215.png	no	99.99%	
/car-numbers-1/train_unlabelled/3241.png	no	99.14%	
/car-numbers-1/train_unlabelled/2589.png	no	98.94%	
/car-numbers-1/train_unlabelled/4248.png	no	99.39%	
/car-numbers-1/train_unlabelled/2187.png	no	99.57%	
/car-numbers-1/train_unlabelled/5219.png	no	99.99%	
/car-numbers-1/train_unlabelled/1242.png	no	98.77%	
/car-numbers-1/train_unlabelled/2656.png	no	99.99%	
/car-numbers-1/train_unlabelled/1159.png	no	99.13%	
/car-numbers-1/train_unlabelled/3192.png	no	98.83%	
/car-numbers-1/train_unlabelled/2224.png	no	98.83%	
/car-numbers-1/train_unlabelled/2780.png	no	98.94%	
/car-numbers-1/train_unlabelled/3386.png	no	99.99%	
/car-numbers-1/train_unlabelled/3059.png	no	99.99%	
/car-numbers-1/train_unlabelled/2056.png	no	98.94%	
/car-numbers-1/train_unlabelled/707.png	no	98.91%	
/car-numbers-1/train_unlabelled/1029.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4287.png	no	98.91%	
/car-numbers-1/train_unlabelled/2347.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2200.png	no	99.56%	
/car-numbers-1/train_unlabelled/3246.png	no	99.99%	
/car-numbers-1/train_unlabelled/963.png	no	99.99%	
/car-numbers-1/train_unlabelled/2429.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5844.png	no	98.82%	
/car-numbers-1/train_unlabelled/1096.png	no	98.82%	
/car-numbers-1/train_unlabelled/1883.png	no	98.83%	
/car-numbers-1/train_unlabelled/5563.png	_404	55.05%	
/car-numbers-1/train_unlabelled/3097.png	no	98.82%	
/car-numbers-1/train_unlabelled/2255.png	no	98.83%	
/car-numbers-1/train_unlabelled/1344.png	no	98.27%	
/car-numbers-1/train_unlabelled/1716.png	no	98.83%	
/car-numbers-1/train_unlabelled/1185.png	no	99.39%	
/car-numbers-1/train_unlabelled/5066.png	no	98.79%	
/car-numbers-1/train_unlabelled/1413.png	no	99.99%	
/car-numbers-1/train_unlabelled/3226.png	no	98.80%	
/car-numbers-1/train_unlabelled/5666.png	yes	100.00%	
/car-numbers-1/train_unlabelled/685.png	no	98.82%	
/car-numbers-1/train_unlabelled/3838.png	no	98.83%	
/car-numbers-1/train_unlabelled/3334.png	no	98.82%	
/car-numbers-1/train_unlabelled/5750.png	no	98.82%	
/car-numbers-1/train_unlabelled/5206.png	no	98.83%	
/car-numbers-1/train_unlabelled/3340.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3492.png	no	98.83%	
/car-numbers-1/train_unlabelled/1955.png	no	98.82%	
/car-numbers-1/train_unlabelled/1126.png	no	98.97%	
/car-numbers-1/train_unlabelled/4675.png	no	98.83%	
/car-numbers-1/train_unlabelled/3147.png	no	98.83%	
/car-numbers-1/train_unlabelled/1787.png	no	99.99%	
/car-numbers-1/train_unlabelled/5542.png	no	99.99%	
/car-numbers-1/train_unlabelled/2334.png	no	99.99%	
/car-numbers-1/train_unlabelled/5845.png	no	99.99%	
/car-numbers-1/train_unlabelled/2278.png	no	99.99%	
/car-numbers-1/train_unlabelled/1517.png	no	99.95%	
/car-numbers-1/train_unlabelled/757.png	no	98.82%	
/car-numbers-1/train_unlabelled/5820.png	no	98.83%	
/car-numbers-1/train_unlabelled/4504.png	no	98.83%	
/car-numbers-1/train_unlabelled/4798.png	no	98.40%	
/car-numbers-1/train_unlabelled/3081.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5383.png	no	98.82%	
/car-numbers-1/train_unlabelled/5432.png	no	98.83%	
/car-numbers-1/train_unlabelled/2864.png	no	98.82%	
/car-numbers-1/train_unlabelled/2176.png	no	99.95%	
/car-numbers-1/train_unlabelled/3550.png	yes	99.99%	
/car-numbers-1/train_unlabelled/4221.png	no	99.99%	
/car-numbers-1/train_unlabelled/5195.png	no	98.80%	
/car-numbers-1/train_unlabelled/3266.png	no	98.83%	
/car-numbers-1/train_unlabelled/1869.png	no	98.82%	
/car-numbers-1/train_unlabelled/2591.png	no	98.83%	
/car-numbers-1/train_unlabelled/2226.png	no	98.83%	
/car-numbers-1/train_unlabelled/2624.png	no	99.95%	
/car-numbers-1/train_unlabelled/2596.png	no	98.95%	
/car-numbers-1/train_unlabelled/3363.png	no	98.96%	
/car-numbers-1/train_unlabelled/1222.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5149.png	no	99.99%	
/car-numbers-1/train_unlabelled/3642.png	no	98.83%	
/car-numbers-1/train_unlabelled/5336.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5190.png	no	99.99%	
/car-numbers-1/train_unlabelled/3347.png	no	99.14%	
/car-numbers-1/train_unlabelled/1343.png	no	99.95%	
/car-numbers-1/train_unlabelled/4068.png	no	99.14%	
/car-numbers-1/train_unlabelled/2574.png	no	98.90%	
/car-numbers-1/train_unlabelled/2100.png	no	98.90%	
/car-numbers-1/train_unlabelled/4734.png	no	99.97%	
/car-numbers-1/train_unlabelled/5670.png	no	99.95%	
/car-numbers-1/train_unlabelled/2715.png	no	99.95%	
/car-numbers-1/train_unlabelled/3284.png	no	98.83%	
/car-numbers-1/train_unlabelled/4038.png	no	99.95%	
/car-numbers-1/train_unlabelled/4740.png	no	99.40%	
/car-numbers-1/train_unlabelled/4860.png	yes	99.99%	
/car-numbers-1/train_unlabelled/5434.png	no	99.83%	
/car-numbers-1/train_unlabelled/3600.png	no	99.14%	
/car-numbers-1/train_unlabelled/3730.png	no	99.24%	
/car-numbers-1/train_unlabelled/2028.png	no	98.77%	
/car-numbers-1/train_unlabelled/5085.png	no	98.89%	
/car-numbers-1/train_unlabelled/5573.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4932.png	no	98.77%	
/car-numbers-1/train_unlabelled/2096.png	no	98.77%	
/car-numbers-1/train_unlabelled/2535.png	no	98.78%	
/car-numbers-1/train_unlabelled/4647.png	no	98.77%	
/car-numbers-1/train_unlabelled/593.png	no	99.07%	
/car-numbers-1/train_unlabelled/5164.png	no	99.99%	
/car-numbers-1/train_unlabelled/5507.png	no	99.13%	
/car-numbers-1/train_unlabelled/5642.png	no	99.99%	
/car-numbers-1/train_unlabelled/4552.png	no	99.22%	
/car-numbers-1/train_unlabelled/2144.png	no	99.99%	
/car-numbers-1/train_unlabelled/4579.png	no	99.95%	
/car-numbers-1/train_unlabelled/3207.png	no	99.95%	
/car-numbers-1/train_unlabelled/5543.png	no	98.94%	
/car-numbers-1/train_unlabelled/3154.png	no	98.72%	
/car-numbers-1/train_unlabelled/2374.png	no	99.99%	
/car-numbers-1/train_unlabelled/5833.png	no	99.99%	
/car-numbers-1/train_unlabelled/3232.png	no	99.99%	
/car-numbers-1/train_unlabelled/3666.png	no	99.97%	
/car-numbers-1/train_unlabelled/5883.png	no	99.99%	
/car-numbers-1/train_unlabelled/3783.png	no	99.99%	
/car-numbers-1/train_unlabelled/2235.png	no	99.95%	
/car-numbers-1/train_unlabelled/2190.png	no	98.69%	
/car-numbers-1/train_unlabelled/3565.png	no	98.52%	
/car-numbers-1/train_unlabelled/5887.png	no	98.74%	
/car-numbers-1/train_unlabelled/4030.png	no	98.75%	
/car-numbers-1/train_unlabelled/3319.png	no	98.74%	
/car-numbers-1/train_unlabelled/1007.png	no	99.99%	
/car-numbers-1/train_unlabelled/2406.png	no	99.99%	
/car-numbers-1/train_unlabelled/2776.png	no	99.99%	
/car-numbers-1/train_unlabelled/3435.png	no	98.78%	
/car-numbers-1/train_unlabelled/5185.png	no	99.70%	
/car-numbers-1/train_unlabelled/1697.png	no	99.99%	
/car-numbers-1/train_unlabelled/5564.png	no	99.99%	
/car-numbers-1/train_unlabelled/5375.png	no	98.83%	
/car-numbers-1/train_unlabelled/2731.png	no	98.83%	
/car-numbers-1/train_unlabelled/1554.png	no	99.99%	
/car-numbers-1/train_unlabelled/1138.png	no	98.83%	
/car-numbers-1/train_unlabelled/1680.png	no	99.99%	
/car-numbers-1/train_unlabelled/2341.png	no	98.82%	
/car-numbers-1/train_unlabelled/1132.png	no	98.83%	
/car-numbers-1/train_unlabelled/852.png	no	99.99%	
/car-numbers-1/train_unlabelled/5466.png	no	98.83%	
/car-numbers-1/train_unlabelled/1500.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4904.png	no	99.99%	
/car-numbers-1/train_unlabelled/3196.png	no	100.00%	
/car-numbers-1/train_unlabelled/1407.png	no	99.99%	
/car-numbers-1/train_unlabelled/3267.png	no	99.99%	
/car-numbers-1/train_unlabelled/1831.png	no	99.99%	
/car-numbers-1/train_unlabelled/5897.png	no	99.99%	
/car-numbers-1/train_unlabelled/5650.png	no	99.99%	
/car-numbers-1/train_unlabelled/5045.png	no	99.99%	
/car-numbers-1/train_unlabelled/1997.png	no	98.81%	
/car-numbers-1/train_unlabelled/1843.png	no	99.99%	
/car-numbers-1/train_unlabelled/646.png	no	98.78%	
/car-numbers-1/train_unlabelled/851.png	no	99.38%	
/car-numbers-1/train_unlabelled/4873.png	no	99.99%	
/car-numbers-1/train_unlabelled/3035.png	no	99.92%	
/car-numbers-1/train_unlabelled/4685.png	yes	100.00%	
/car-numbers-1/train_unlabelled/737.png	no	98.83%	
/car-numbers-1/train_unlabelled/2013.png	no	98.81%	
/car-numbers-1/train_unlabelled/5653.png	no	99.32%	
/car-numbers-1/train_unlabelled/2015.png	no	99.35%	
/car-numbers-1/train_unlabelled/4667.png	no	99.66%	
/car-numbers-1/train_unlabelled/4652.png	no	99.13%	
/car-numbers-1/train_unlabelled/5764.png	no	98.81%	
/car-numbers-1/train_unlabelled/5904.png	no	98.81%	
/car-numbers-1/train_unlabelled/1043.png	no	98.81%	
/car-numbers-1/train_unlabelled/3396.png	no	99.33%	
/car-numbers-1/train_unlabelled/2047.png	no	98.83%	
/car-numbers-1/train_unlabelled/4333.png	no	98.97%	
/car-numbers-1/train_unlabelled/4825.png	no	98.83%	
/car-numbers-1/train_unlabelled/4045.png	no	98.96%	
/car-numbers-1/train_unlabelled/3102.png	no	98.82%	
/car-numbers-1/train_unlabelled/3590.png	no	98.82%	
/car-numbers-1/train_unlabelled/1909.png	no	98.81%	
/car-numbers-1/train_unlabelled/5658.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1369.png	no	98.83%	
/car-numbers-1/train_unlabelled/5340.png	no	99.33%	
/car-numbers-1/train_unlabelled/3153.png	no	98.83%	
/car-numbers-1/train_unlabelled/4374.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4133.png	no	99.33%	
/car-numbers-1/train_unlabelled/3214.png	no	99.36%	
/car-numbers-1/train_unlabelled/2098.png	no	99.48%	
/car-numbers-1/train_unlabelled/3685.png	no	98.83%	
/car-numbers-1/train_unlabelled/4443.png	no	98.83%	
/car-numbers-1/train_unlabelled/1933.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1674.png	no	98.83%	
/car-numbers-1/train_unlabelled/900.png	no	98.83%	
/car-numbers-1/train_unlabelled/4173.png	no	98.83%	
/car-numbers-1/train_unlabelled/1515.png	no	98.83%	
/car-numbers-1/train_unlabelled/4250.png	no	98.83%	
/car-numbers-1/train_unlabelled/3208.png	no	98.97%	
/car-numbers-1/train_unlabelled/3342.png	no	99.31%	
/car-numbers-1/train_unlabelled/4929.png	no	99.33%	
/car-numbers-1/train_unlabelled/1560.png	no	98.96%	
/car-numbers-1/train_unlabelled/2375.png	no	99.33%	
/car-numbers-1/train_unlabelled/3751.png	no	99.14%	
/car-numbers-1/train_unlabelled/4554.png	no	99.07%	
/car-numbers-1/train_unlabelled/5391.png	no	99.33%	
/car-numbers-1/train_unlabelled/4108.png	no	98.83%	
/car-numbers-1/train_unlabelled/5176.png	no	99.99%	
/car-numbers-1/train_unlabelled/3614.png	no	98.82%	
/car-numbers-1/train_unlabelled/786.png	no	98.92%	
/car-numbers-1/train_unlabelled/4628.png	no	98.93%	
/car-numbers-1/train_unlabelled/3593.png	no	98.94%	
/car-numbers-1/train_unlabelled/1806.png	no	99.99%	
/car-numbers-1/train_unlabelled/1545.png	no	99.22%	
/car-numbers-1/train_unlabelled/5926.png	no	99.31%	
/car-numbers-1/train_unlabelled/626.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3168.png	no	98.82%	
/car-numbers-1/train_unlabelled/1732.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1566.png	no	98.94%	
/car-numbers-1/train_unlabelled/3949.png	no	99.24%	
/car-numbers-1/train_unlabelled/2202.png	no	99.24%	
/car-numbers-1/train_unlabelled/5598.png	no	99.99%	
/car-numbers-1/train_unlabelled/3654.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4215.png	no	99.22%	
/car-numbers-1/train_unlabelled/3720.png	no	99.99%	
/car-numbers-1/train_unlabelled/4501.png	no	99.96%	
/car-numbers-1/train_unlabelled/784.png	no	99.99%	
/car-numbers-1/train_unlabelled/1173.png	no	99.99%	
/car-numbers-1/train_unlabelled/1163.png	no	99.99%	
/car-numbers-1/train_unlabelled/5329.png	no	99.99%	
/car-numbers-1/train_unlabelled/1685.png	no	99.97%	
/car-numbers-1/train_unlabelled/4407.png	no	99.99%	
/car-numbers-1/train_unlabelled/1709.png	no	99.99%	
/car-numbers-1/train_unlabelled/3237.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2664.png	no	98.79%	
/car-numbers-1/train_unlabelled/4560.png	no	98.80%	
/car-numbers-1/train_unlabelled/5326.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2637.png	no	98.83%	
/car-numbers-1/train_unlabelled/969.png	no	98.79%	
/car-numbers-1/train_unlabelled/624.png	no	99.99%	
/car-numbers-1/train_unlabelled/761.png	no	99.99%	
/car-numbers-1/train_unlabelled/4158.png	no	99.95%	
/car-numbers-1/train_unlabelled/5319.png	no	99.95%	
/car-numbers-1/train_unlabelled/720.png	no	99.95%	
/car-numbers-1/train_unlabelled/4148.png	no	99.95%	
/car-numbers-1/train_unlabelled/2324.png	no	99.99%	
/car-numbers-1/train_unlabelled/3831.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3794.png	yes	100.00%	
/car-numbers-1/train_unlabelled/625.png	no	98.83%	
/car-numbers-1/train_unlabelled/1211.png	no	100.00%	
/car-numbers-1/train_unlabelled/2473.png	no	99.95%	
/car-numbers-1/train_unlabelled/991.png	no	98.82%	
/car-numbers-1/train_unlabelled/1901.png	no	98.81%	
/car-numbers-1/train_unlabelled/1286.png	no	99.99%	
/car-numbers-1/train_unlabelled/5405.png	no	98.81%	
/car-numbers-1/train_unlabelled/1338.png	no	99.99%	
/car-numbers-1/train_unlabelled/604.png	no	98.73%	
/car-numbers-1/train_unlabelled/4676.png	no	99.99%	
/car-numbers-1/train_unlabelled/1593.png	yes	99.99%	
/car-numbers-1/train_unlabelled/4545.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2443.png	no	98.79%	
/car-numbers-1/train_unlabelled/2251.png	no	100.00%	
/car-numbers-1/train_unlabelled/3784.png	no	99.99%	
/car-numbers-1/train_unlabelled/5255.png	no	99.99%	
/car-numbers-1/train_unlabelled/4947.png	no	99.99%	
/car-numbers-1/train_unlabelled/3357.png	no	99.32%	
/car-numbers-1/train_unlabelled/4190.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4595.png	no	99.99%	
/car-numbers-1/train_unlabelled/3293.png	no	98.81%	
/car-numbers-1/train_unlabelled/1982.png	no	98.81%	
/car-numbers-1/train_unlabelled/1406.png	no	99.99%	
/car-numbers-1/train_unlabelled/1181.png	no	99.99%	
/car-numbers-1/train_unlabelled/1894.png	no	99.99%	
/car-numbers-1/train_unlabelled/5584.png	no	99.99%	
/car-numbers-1/train_unlabelled/4687.png	no	98.92%	
/car-numbers-1/train_unlabelled/3020.png	no	99.99%	
/car-numbers-1/train_unlabelled/2277.png	no	99.99%	
/car-numbers-1/train_unlabelled/2243.png	no	99.99%	
/car-numbers-1/train_unlabelled/2095.png	no	98.81%	
/car-numbers-1/train_unlabelled/616.png	no	99.22%	
/car-numbers-1/train_unlabelled/1729.png	no	99.39%	
/car-numbers-1/train_unlabelled/606.png	no	99.99%	
/car-numbers-1/train_unlabelled/1454.png	no	99.23%	
/car-numbers-1/train_unlabelled/2605.png	no	99.41%	
/car-numbers-1/train_unlabelled/2939.png	no	99.81%	
/car-numbers-1/train_unlabelled/4368.png	no	99.99%	
/car-numbers-1/train_unlabelled/4066.png	no	99.99%	
/car-numbers-1/train_unlabelled/2917.png	no	98.94%	
/car-numbers-1/train_unlabelled/4828.png	no	99.11%	
/car-numbers-1/train_unlabelled/5308.png	no	98.82%	
/car-numbers-1/train_unlabelled/4801.png	no	98.83%	
/car-numbers-1/train_unlabelled/5161.png	no	99.11%	
/car-numbers-1/train_unlabelled/3204.png	no	99.42%	
/car-numbers-1/train_unlabelled/5023.png	no	99.99%	
/car-numbers-1/train_unlabelled/2119.png	no	98.79%	
/car-numbers-1/train_unlabelled/3759.png	no	99.43%	
/car-numbers-1/train_unlabelled/2161.png	no	98.82%	
/car-numbers-1/train_unlabelled/4152.png	no	99.99%	
/car-numbers-1/train_unlabelled/716.png	no	99.99%	
/car-numbers-1/train_unlabelled/4388.png	no	98.97%	
/car-numbers-1/train_unlabelled/3819.png	no	98.83%	
/car-numbers-1/train_unlabelled/2729.png	no	99.99%	
/car-numbers-1/train_unlabelled/1741.png	no	99.57%	
/car-numbers-1/train_unlabelled/4034.png	no	98.83%	
/car-numbers-1/train_unlabelled/1099.png	no	99.99%	
/car-numbers-1/train_unlabelled/1853.png	no	99.96%	
/car-numbers-1/train_unlabelled/3535.png	no	99.14%	
/car-numbers-1/train_unlabelled/672.png	no	99.99%	
/car-numbers-1/train_unlabelled/1391.png	no	99.21%	
/car-numbers-1/train_unlabelled/5823.png	no	99.42%	
/car-numbers-1/train_unlabelled/3867.png	no	99.23%	
/car-numbers-1/train_unlabelled/2696.png	no	99.23%	
/car-numbers-1/train_unlabelled/4172.png	no	99.32%	
/car-numbers-1/train_unlabelled/4161.png	no	98.82%	
/car-numbers-1/train_unlabelled/1519.png	no	99.41%	
/car-numbers-1/train_unlabelled/3294.png	no	99.49%	
/car-numbers-1/train_unlabelled/2196.png	no	99.41%	
/car-numbers-1/train_unlabelled/1103.png	no	99.42%	
/car-numbers-1/train_unlabelled/1137.png	no	98.83%	
/car-numbers-1/train_unlabelled/1314.png	no	98.83%	
/car-numbers-1/train_unlabelled/3993.png	no	98.81%	
/car-numbers-1/train_unlabelled/1427.png	no	98.83%	
/car-numbers-1/train_unlabelled/2401.png	no	99.99%	
/car-numbers-1/train_unlabelled/2966.png	no	98.83%	
/car-numbers-1/train_unlabelled/1945.png	no	98.60%	
/car-numbers-1/train_unlabelled/5415.png	no	98.60%	
/car-numbers-1/train_unlabelled/2554.png	no	98.80%	
/car-numbers-1/train_unlabelled/3093.png	no	98.80%	
/car-numbers-1/train_unlabelled/957.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3990.png	no	98.97%	
/car-numbers-1/train_unlabelled/1408.png	no	98.83%	
/car-numbers-1/train_unlabelled/1518.png	no	98.83%	
/car-numbers-1/train_unlabelled/3368.png	no	98.83%	
/car-numbers-1/train_unlabelled/4713.png	no	99.99%	
/car-numbers-1/train_unlabelled/3915.png	no	99.99%	
/car-numbers-1/train_unlabelled/3127.png	no	98.97%	
/car-numbers-1/train_unlabelled/4217.png	no	99.99%	
/car-numbers-1/train_unlabelled/3534.png	no	98.83%	
/car-numbers-1/train_unlabelled/4940.png	no	98.83%	
/car-numbers-1/train_unlabelled/3087.png	no	98.78%	
/car-numbers-1/train_unlabelled/5854.png	no	98.83%	
/car-numbers-1/train_unlabelled/2588.png	no	98.83%	
/car-numbers-1/train_unlabelled/2709.png	no	99.95%	
/car-numbers-1/train_unlabelled/1996.png	no	98.83%	
/car-numbers-1/train_unlabelled/2783.png	no	99.99%	
/car-numbers-1/train_unlabelled/2825.png	no	99.99%	
/car-numbers-1/train_unlabelled/4883.png	no	99.99%	
/car-numbers-1/train_unlabelled/3242.png	no	99.99%	
/car-numbers-1/train_unlabelled/1171.png	no	99.99%	
/car-numbers-1/train_unlabelled/817.png	no	99.99%	
/car-numbers-1/train_unlabelled/3789.png	no	98.79%	
/car-numbers-1/train_unlabelled/4497.png	no	98.83%	
/car-numbers-1/train_unlabelled/1660.png	no	98.81%	
/car-numbers-1/train_unlabelled/1802.png	no	98.83%	
/car-numbers-1/train_unlabelled/4089.png	no	98.78%	
/car-numbers-1/train_unlabelled/2046.png	yes	99.99%	
/car-numbers-1/train_unlabelled/2760.png	no	99.30%	
/car-numbers-1/train_unlabelled/3941.png	no	98.44%	
/car-numbers-1/train_unlabelled/4414.png	no	98.44%	
/car-numbers-1/train_unlabelled/2979.png	no	98.81%	
/car-numbers-1/train_unlabelled/752.png	no	99.99%	
/car-numbers-1/train_unlabelled/2638.png	no	99.33%	
/car-numbers-1/train_unlabelled/3333.png	no	98.82%	
/car-numbers-1/train_unlabelled/1283.png	no	99.13%	
/car-numbers-1/train_unlabelled/3916.png	no	99.39%	
/car-numbers-1/train_unlabelled/1634.png	no	99.99%	
/car-numbers-1/train_unlabelled/3939.png	no	98.78%	
/car-numbers-1/train_unlabelled/1332.png	no	98.81%	
/car-numbers-1/train_unlabelled/605.png	no	99.99%	
/car-numbers-1/train_unlabelled/1038.png	no	98.83%	
/car-numbers-1/train_unlabelled/2045.png	no	99.99%	
/car-numbers-1/train_unlabelled/4762.png	no	99.41%	
